Product_name,Review,Rating,Cleaned_Review,Polarity,Subjectivity,Review_Length,Sentiment
"realme C21Y (Cross Blue, 64 GB)  (4 GB RAM)","Super Company but in this phone I am not having gallery and I am seeing my photos in Google photos and screenshot settings are also not nice but the phone is very sensitive so, I am giving 5 star rating and the sound quality is best and the geometrical design is just looking class, the torch is also powerful.",4,super company gallery seeing photos google photos screenshot settings also sensitive giving star rating sound quality best geometrical design looking class torch also powerful,0.42666666666666664,0.6533333333333333,310,Positive
"realme C21Y (Cross Blue, 64 GB)  (4 GB RAM)","If youre buying for clicking nice photos and videos, then swiftly avoid it, the camera is not for you. Other than that, it's a fine phone, fast processing, superfast fingerprint censor and cool weight distribution and not like typical light weight phone of realme brand. Only weird thing is that I couldn't find a FILE MANAGER and GALLERY application in it. Very very weired.",4,youre buying clicking photos videos swiftly avoid camera fine fast processing superfast fingerprint censor cool weight distribution like typical light weight realme brand weird thing couldnt find file manager gallery application weired,0.1166666666666667,0.6583333333333333,375,Positive
"realme C21Y (Cross Blue, 64 GB)  (4 GB RAM)",I loved this phone. I can't believe they are giving this phone at this price. I really don't understand the bad reviews.And the camera is not that bad it is ok for normal use. It is not a gaming phone so don't buy it if you are looking for that. But for normal users the phone is perfect at this range. It is awesome guys go for it. Thank you flipkart 💐💐.,5,loved cant believe giving price really dont understand bad reviewsand camera bad ok normal use gaming dont buy looking normal users perfect range awesome guys go thank,0.2555555555555556,0.6814814814814815,355,Positive
"realme C21Y (Cross Blue, 64 GB)  (4 GB RAM)","Mobile touch is very smooth ☺️ and battery backup is best , but front camera is not good .but beat phone in this money 💰👍👍.                                     Thank you Filpkart 👍",4,touch smooth battery backup best front camera beat money thank filpkart,0.7,0.4,180,Positive
"realme C21Y (Cross Blue, 64 GB)  (4 GB RAM)","Cons.1.Three finger screen shot option not available2.default  system app lock option not available3. Double tap screen lock, screen wake up not available4.real time network speed tracker option not available5. Data usage icon not available6. Realme system theme app not available7.realme system default gallery app not available only Google photos pre-installed8. Realme file manager app not available only Google file manager installed9. Camera quality poor like VGA camera10. Low end...",1,consthree finger screen shot option availabledefault system app lock option available double tap screen lock screen wake availablereal time network speed tracker option available data usage icon available realme system theme app availablerealme system default gallery app available google photos preinstalled realme file manager app available google file manager installed camera quality poor like vga camera low end,0.2,0.3625,489,Positive
"realme C21Y (Cross Blue, 64 GB)  (4 GB RAM)",Realme mobile is battery very good camera is best rest mobile awesome mobile thank you,5,realme battery camera best rest awesome thank,1.0,0.65,86,Positive
"realme C21Y (Cross Blue, 64 GB)  (4 GB RAM)","At this price range realme c21y is good for daily uses,rear camera is good at sunlight,u can click quite good images,it's battery backup super,display is good enough at this price range,i'm disappointed with the selfie camera,they have used very basic camera,this phone is not for selfie lovers.speaker sound is not bad,about overall performance,yeah is okay.",5,price range realme cy daily usesrear camera sunlightu click quite imagesits battery backup superdisplay enough price rangeim disappointed selfie camerathey used basic camerathis selfie loversspeaker sound badabout overall performanceyeah okay,0.021428571428571432,0.325,359,Neutral
"realme C21Y (Cross Black, 64 GB)  (4 GB RAM)",Bad Things :-1. Camera quality is normal. 2. Selfie is bad3. Micro USB4. Sound system is not good Good Things:-1. Battery back up is awesome 2. Some extra features in this price3. Finger print sensor and Face lock sensor is so fast4. Screen resolution is goodOverall :-Overall this phone is good except camera quality.,3,bad things camera quality normal selfie bad micro usb sound system things battery back awesome extra features price finger print sensor face lock sensor fast screen resolution goodoverall overall except camera quality,0.038888888888888945,0.45370370370370366,318,Neutral
"realme C21Y (Cross Black, 64 GB)  (4 GB RAM)","Just an Average PhonePros:✓The phone build quality is good.✓The display is average, it's not that bright outdoors.✓Beware that the Realme OS is different,  it comes with Realme UI R, which is stock android version of realme UI, I think the chipset being not that powerful, With this OS phone can perform better.✓Camera is decent outdoors, without enough lighting it struggles like hell.Cons:× If you think of doing gaming on this device, my advice would be go for POCO M3, M2 reloaded or S...",3,average phoneprosthe build quality goodthe display average bright outdoorsbeware realme os different comes realme ui r stock android version realme ui think chipset powerful os perform bettercamera decent outdoors without enough lighting struggles like hellcons think gaming device advice would go poco reloaded,0.12380952380952381,0.6238095238095237,492,Positive
"realme C21Y (Cross Black, 64 GB)  (4 GB RAM)",1) many options missing - no game mode OR game space like stuff - no stock file manager ( google files installed ) - no stock gallery ( google photos installed )Most of the stock options is replaced with Google appNEED GAME SPACENAVIGATION BAR REMAINING BLACK WHILE PLAYING BGMIAverage CAMERA QUALITYDon't buy if you like to get pictures and SelfiesBattery Good enough batteryCharge full 100% at least once when you buy GamingNo Game Space - Notification annoying while playing ...,3,many options missing game mode game space like stuff stock file manager google files installed stock gallery google photos installed stock options replaced google appneed game spacenavigation bar remaining black playing bgmiaverage camera qualitydont buy like get pictures selfiesbattery enough batterycharge full least buy gamingno game space notification annoying playing,-0.20151515151515154,0.4484848484848485,481,Negative
"realme C21Y (Cross Black, 64 GB)  (4 GB RAM)","Super Company but in this phone I am not having gallery and I am seeing my photos in Google photos and screenshot settings are also not nice but the phone is very sensitive so, I am giving 5 star rating and the sound quality is best and the geometrical design is just looking class, the torch is also powerful.",4,super company gallery seeing photos google photos screenshot settings also sensitive giving star rating sound quality best geometrical design looking class torch also powerful,0.42666666666666664,0.6533333333333333,310,Positive
"realme C21Y (Cross Black, 64 GB)  (4 GB RAM)","If youre buying for clicking nice photos and videos, then swiftly avoid it, the camera is not for you. Other than that, it's a fine phone, fast processing, superfast fingerprint censor and cool weight distribution and not like typical light weight phone of realme brand. Only weird thing is that I couldn't find a FILE MANAGER and GALLERY application in it. Very very weired.",4,youre buying clicking photos videos swiftly avoid camera fine fast processing superfast fingerprint censor cool weight distribution like typical light weight realme brand weird thing couldnt find file manager gallery application weired,0.1166666666666667,0.6583333333333333,375,Positive
"realme C21Y (Cross Black, 64 GB)  (4 GB RAM)",I loved this phone. I can't believe they are giving this phone at this price. I really don't understand the bad reviews.And the camera is not that bad it is ok for normal use. It is not a gaming phone so don't buy it if you are looking for that. But for normal users the phone is perfect at this range. It is awesome guys go for it. Thank you flipkart 💐💐.,5,loved cant believe giving price really dont understand bad reviewsand camera bad ok normal use gaming dont buy looking normal users perfect range awesome guys go thank,0.2555555555555556,0.6814814814814815,355,Positive
"realme C21Y (Cross Black, 64 GB)  (4 GB RAM)","Mobile touch is very smooth ☺️ and battery backup is best , but front camera is not good .but beat phone in this money 💰👍👍.                                     Thank you Filpkart 👍",4,touch smooth battery backup best front camera beat money thank filpkart,0.7,0.4,180,Positive
"realme C21Y (Cross Black, 64 GB)  (4 GB RAM)","Cons.1.Three finger screen shot option not available2.default  system app lock option not available3. Double tap screen lock, screen wake up not available4.real time network speed tracker option not available5. Data usage icon not available6. Realme system theme app not available7.realme system default gallery app not available only Google photos pre-installed8. Realme file manager app not available only Google file manager installed9. Camera quality poor like VGA camera10. Low end...",1,consthree finger screen shot option availabledefault system app lock option available double tap screen lock screen wake availablereal time network speed tracker option available data usage icon available realme system theme app availablerealme system default gallery app available google photos preinstalled realme file manager app available google file manager installed camera quality poor like vga camera low end,0.2,0.3625,489,Positive
"realme C21Y (Cross Black, 64 GB)  (4 GB RAM)",Realme mobile is battery very good camera is best rest mobile awesome mobile thank you,5,realme battery camera best rest awesome thank,1.0,0.65,86,Positive
"realme C21Y (Cross Black, 64 GB)  (4 GB RAM)","At this price range realme c21y is good for daily uses,rear camera is good at sunlight,u can click quite good images,it's battery backup super,display is good enough at this price range,i'm disappointed with the selfie camera,they have used very basic camera,this phone is not for selfie lovers.speaker sound is not bad,about overall performance,yeah is okay.",5,price range realme cy daily usesrear camera sunlightu click quite imagesits battery backup superdisplay enough price rangeim disappointed selfie camerathey used basic camerathis selfie loversspeaker sound badabout overall performanceyeah okay,0.021428571428571432,0.325,359,Neutral
"realme C21Y (Cross Black, 32 GB)  (3 GB RAM)",Good for simple use battery life is good but charging time is more than 2.5 hour all of good product is compair to its price,3,simple use battery life charging time hour compair price,0.0,0.35714285714285715,124,Neutral
"realme C21Y (Cross Black, 32 GB)  (3 GB RAM)",Don't buy this phone it has bad camera quality,1,dont buy bad camera quality,-0.6999999999999998,0.6666666666666666,46,Negative
"realme C21Y (Cross Black, 32 GB)  (3 GB RAM)",Worst ever!!,1,worst ever,-1.0,1.0,12,Negative
"realme C21Y (Cross Black, 32 GB)  (3 GB RAM)",Good,5,,0.0,0.0,4,Neutral
"realme C21Y (Cross Black, 32 GB)  (3 GB RAM)","Don't buy if you don't want your money wasted. It's 13mp camera is a gimmick, it gives worst photos, Pathetic camera quality, didn't expect this from realme.",1,dont buy dont want money wasted mp camera gimmick gives worst photos pathetic camera quality didnt expect realme,-0.7333333333333334,0.6666666666666666,157,Negative
"realme C21Y (Cross Black, 32 GB)  (3 GB RAM)",Working smoothly. As expected.,5,working smoothly expected,-0.1,0.4,30,Negative
"realme C21Y (Cross Black, 32 GB)  (3 GB RAM)",Nice,5,,0.0,0.0,4,Neutral
"realme C21Y (Cross Black, 32 GB)  (3 GB RAM)",Nice camera,3,camera,0.0,0.0,11,Neutral
"realme C21Y (Cross Black, 32 GB)  (3 GB RAM)",Very bad quality,2,bad quality,-0.6999999999999998,0.6666666666666666,16,Negative
"realme C21Y (Cross Black, 32 GB)  (3 GB RAM)",Nice product and 📸 is bad,5,bad,-0.6999999999999998,0.6666666666666666,25,Negative
"realme C25_Y (Glacier Blue, 64 GB)  (4 GB RAM)","Battery good,camera quality not goodPerformance is not good very slow work I am not satisfied with performance I don't like this phone because its performance is not able to me.",1,battery goodcamera quality goodperformance slow work satisfied performance dont like performance able,0.2333333333333333,0.6749999999999999,177,Positive
"realme C25_Y (Glacier Blue, 64 GB)  (4 GB RAM)",I am very happy to purchase this product and it's display and camera quality is very good . I recommend you to buy this product,4,happy purchase display camera quality recommend buy,0.8,1.0,127,Positive
"realme C25_Y (Glacier Blue, 64 GB)  (4 GB RAM)",Very good,3,,0.0,0.0,9,Neutral
"realme C25_Y (Glacier Blue, 64 GB)  (4 GB RAM)",Nice product,5,,0.0,0.0,12,Neutral
"realme C25_Y (Glacier Blue, 64 GB)  (4 GB RAM)",-Camera 📸 quality is very poor...-Now days in this budget you can expect at least a case...,3,camera quality poornow days budget expect least case,-0.3,0.4,91,Negative
"realme C25_Y (Glacier Blue, 64 GB)  (4 GB RAM)",Screen awesome but speaker 🔊 Too bad yr     Not satisfied  settings ad speaker,4,screen awesome speaker bad yr satisfied settings ad speaker,0.2666666666666667,0.8888888888888888,78,Positive
"realme C25_Y (Glacier Blue, 64 GB)  (4 GB RAM)",Nice,4,,0.0,0.0,4,Neutral
"realme C25_Y (Glacier Blue, 64 GB)  (4 GB RAM)",Nice product,5,,0.0,0.0,12,Neutral
"realme C25_Y (Glacier Blue, 64 GB)  (4 GB RAM)","Please Don't Buy This Phone.This is totally waste of money.I was excited to see my phone 50 mp phone's camera but camera is very bad.In this phone software is very different from any other realme phone.In this phone there is no one app of photos and videos.In this phone settings is very different from any other realme phone.In this phone there is no app lock and no hide apps settings.And there is no option of return in it, so that's why I could not even return this phone.Please Don't ...",1,please dont buy phonethis totally waste moneyi excited see mp phones camera camera badin software different realme phonein one app photos videosin settings different realme phonein app lock hide apps settingsand option return thats could even return phoneplease dont,0.04375,0.48750000000000004,492,Neutral
"realme C25_Y (Glacier Blue, 64 GB)  (4 GB RAM)",My review After using 3 days Camera- 2/5Battery- 5/5 because of fast chargerDISPLAY-3/5 because no FHD+ DisplayPerformanc-4/5Back panel and build quality is weak😡😡,3,review using days camera battery fast chargerdisplay fhd displayperformancback panel build quality weak,-0.0875,0.6125,163,Negative
"realme C25_Y (Metal Grey, 64 GB)  (4 GB RAM)","Battery good,camera quality not goodPerformance is not good very slow work I am not satisfied with performance I don't like this phone because its performance is not able to me.",1,battery goodcamera quality goodperformance slow work satisfied performance dont like performance able,0.2333333333333333,0.6749999999999999,177,Positive
"realme C25_Y (Metal Grey, 64 GB)  (4 GB RAM)",I am very happy to purchase this product and it's display and camera quality is very good . I recommend you to buy this product,4,happy purchase display camera quality recommend buy,0.8,1.0,127,Positive
"realme C25_Y (Metal Grey, 64 GB)  (4 GB RAM)",Very good,3,,0.0,0.0,9,Neutral
"realme C25_Y (Metal Grey, 64 GB)  (4 GB RAM)",Nice product,5,,0.0,0.0,12,Neutral
"realme C25_Y (Metal Grey, 64 GB)  (4 GB RAM)",-Camera 📸 quality is very poor...-Now days in this budget you can expect at least a case...,3,camera quality poornow days budget expect least case,-0.3,0.4,91,Negative
"realme C25_Y (Metal Grey, 64 GB)  (4 GB RAM)",Nice product,5,,0.0,0.0,12,Neutral
"realme C25_Y (Metal Grey, 64 GB)  (4 GB RAM)",Screen awesome but speaker 🔊 Too bad yr     Not satisfied  settings ad speaker,4,screen awesome speaker bad yr satisfied settings ad speaker,0.2666666666666667,0.8888888888888888,78,Positive
"realme C25_Y (Metal Grey, 64 GB)  (4 GB RAM)",Nice,4,,0.0,0.0,4,Neutral
"realme C25_Y (Metal Grey, 64 GB)  (4 GB RAM)",My review After using 3 days Camera- 2/5Battery- 5/5 because of fast chargerDISPLAY-3/5 because no FHD+ DisplayPerformanc-4/5Back panel and build quality is weak😡😡,3,review using days camera battery fast chargerdisplay fhd displayperformancback panel build quality weak,-0.0875,0.6125,163,Negative
"realme C25_Y (Metal Grey, 64 GB)  (4 GB RAM)","Please Don't Buy This Phone.This is totally waste of money.I was excited to see my phone 50 mp phone's camera but camera is very bad.In this phone software is very different from any other realme phone.In this phone there is no one app of photos and videos.In this phone settings is very different from any other realme phone.In this phone there is no app lock and no hide apps settings.And there is no option of return in it, so that's why I could not even return this phone.Please Don't ...",1,please dont buy phonethis totally waste moneyi excited see mp phones camera camera badin software different realme phonein one app photos videosin settings different realme phonein app lock hide apps settingsand option return thats could even return phoneplease dont,0.04375,0.48750000000000004,492,Neutral
"realme C25_Y (Glacier Blue, 128 GB)  (4 GB RAM)","Battery good,camera quality not goodPerformance is not good very slow work I am not satisfied with performance I don't like this phone because its performance is not able to me.",1,battery goodcamera quality goodperformance slow work satisfied performance dont like performance able,0.2333333333333333,0.6749999999999999,177,Positive
"realme C25_Y (Glacier Blue, 128 GB)  (4 GB RAM)",I am very happy to purchase this product and it's display and camera quality is very good . I recommend you to buy this product,4,happy purchase display camera quality recommend buy,0.8,1.0,127,Positive
"realme C25_Y (Glacier Blue, 128 GB)  (4 GB RAM)",Very good,3,,0.0,0.0,9,Neutral
"realme C25_Y (Glacier Blue, 128 GB)  (4 GB RAM)",Nice product,5,,0.0,0.0,12,Neutral
"realme C25_Y (Glacier Blue, 128 GB)  (4 GB RAM)",-Camera 📸 quality is very poor...-Now days in this budget you can expect at least a case...,3,camera quality poornow days budget expect least case,-0.3,0.4,91,Negative
"realme C25_Y (Glacier Blue, 128 GB)  (4 GB RAM)",Nice product,5,,0.0,0.0,12,Neutral
"realme C25_Y (Glacier Blue, 128 GB)  (4 GB RAM)",Screen awesome but speaker 🔊 Too bad yr     Not satisfied  settings ad speaker,4,screen awesome speaker bad yr satisfied settings ad speaker,0.2666666666666667,0.8888888888888888,78,Positive
"realme C25_Y (Glacier Blue, 128 GB)  (4 GB RAM)",Nice,4,,0.0,0.0,4,Neutral
"realme C25_Y (Glacier Blue, 128 GB)  (4 GB RAM)",My review After using 3 days Camera- 2/5Battery- 5/5 because of fast chargerDISPLAY-3/5 because no FHD+ DisplayPerformanc-4/5Back panel and build quality is weak😡😡,3,review using days camera battery fast chargerdisplay fhd displayperformancback panel build quality weak,-0.0875,0.6125,163,Negative
"realme C25_Y (Glacier Blue, 128 GB)  (4 GB RAM)","Please Don't Buy This Phone.This is totally waste of money.I was excited to see my phone 50 mp phone's camera but camera is very bad.In this phone software is very different from any other realme phone.In this phone there is no one app of photos and videos.In this phone settings is very different from any other realme phone.In this phone there is no app lock and no hide apps settings.And there is no option of return in it, so that's why I could not even return this phone.Please Don't ...",1,please dont buy phonethis totally waste moneyi excited see mp phones camera camera badin software different realme phonein one app photos videosin settings different realme phonein app lock hide apps settingsand option return thats could even return phoneplease dont,0.04375,0.48750000000000004,492,Neutral
"realme C25_Y (Metal Grey, 128 GB)  (4 GB RAM)","Battery good,camera quality not goodPerformance is not good very slow work I am not satisfied with performance I don't like this phone because its performance is not able to me.",1,battery goodcamera quality goodperformance slow work satisfied performance dont like performance able,0.2333333333333333,0.6749999999999999,177,Positive
"realme C25_Y (Metal Grey, 128 GB)  (4 GB RAM)",I am very happy to purchase this product and it's display and camera quality is very good . I recommend you to buy this product,4,happy purchase display camera quality recommend buy,0.8,1.0,127,Positive
"realme C25_Y (Metal Grey, 128 GB)  (4 GB RAM)",Very good,3,,0.0,0.0,9,Neutral
"realme C25_Y (Metal Grey, 128 GB)  (4 GB RAM)",Nice product,5,,0.0,0.0,12,Neutral
"realme C25_Y (Metal Grey, 128 GB)  (4 GB RAM)",-Camera 📸 quality is very poor...-Now days in this budget you can expect at least a case...,3,camera quality poornow days budget expect least case,-0.3,0.4,91,Negative
"realme C25_Y (Metal Grey, 128 GB)  (4 GB RAM)",Nice product,5,,0.0,0.0,12,Neutral
"realme C25_Y (Metal Grey, 128 GB)  (4 GB RAM)",Screen awesome but speaker 🔊 Too bad yr     Not satisfied  settings ad speaker,4,screen awesome speaker bad yr satisfied settings ad speaker,0.2666666666666667,0.8888888888888888,78,Positive
"realme C25_Y (Metal Grey, 128 GB)  (4 GB RAM)",Nice,4,,0.0,0.0,4,Neutral
"realme C25_Y (Metal Grey, 128 GB)  (4 GB RAM)",My review After using 3 days Camera- 2/5Battery- 5/5 because of fast chargerDISPLAY-3/5 because no FHD+ DisplayPerformanc-4/5Back panel and build quality is weak😡😡,3,review using days camera battery fast chargerdisplay fhd displayperformancback panel build quality weak,-0.0875,0.6125,163,Negative
"realme C25_Y (Metal Grey, 128 GB)  (4 GB RAM)","Please Don't Buy This Phone.This is totally waste of money.I was excited to see my phone 50 mp phone's camera but camera is very bad.In this phone software is very different from any other realme phone.In this phone there is no one app of photos and videos.In this phone settings is very different from any other realme phone.In this phone there is no app lock and no hide apps settings.And there is no option of return in it, so that's why I could not even return this phone.Please Don't ...",1,please dont buy phonethis totally waste moneyi excited see mp phones camera camera badin software different realme phonein one app photos videosin settings different realme phonein app lock hide apps settingsand option return thats could even return phoneplease dont,0.04375,0.48750000000000004,492,Neutral
"realme C25Y (Metal Grey, 128 GB)  (4 GB RAM)",Very nice and excellent product considering its price. Perfect 🥰. But camera doesn't seem to be of 50mp as claimed. But overall excellent product.,5,excellent considering price perfect camera doesnt seem mp claimed overall excellent,0.75,0.75,146,Positive
"realme C25Y (Metal Grey, 128 GB)  (4 GB RAM)","This smart phone is the best smartphone in this price range. This phone is really value for money phone.Camera- 8/10Best 50MP AI triple camera with 2 MP depth and 2 MP macro camera. Image quality is better than any other smartphone in this price range. Max 1080p full hd video also record by rear camera. HDR and night mode support in the camera8 MP Front camera pic quality is better in this price range comes with front screen flash, HDR mode, ai face beautification.Max 720p video record b...",5,smart best smartphone price range really value money phonecamera best mp ai triple camera mp depth mp macro camera image quality better smartphone price range max p full hd video also record rear camera hdr night mode support camera mp front camera pic quality better price range comes front screen flash hdr mode ai face beautificationmax p video record b,0.5377551020408163,0.4275510204081633,495,Positive
"realme C25Y (Metal Grey, 128 GB)  (4 GB RAM)",I have been using this phone since 5 months. fast performance. processor is very good. battery is very good. camera is okay not very good. good purchase. it is cheaper than other phones of the same configuration,5,using since months fast performance processor battery camera okay purchase cheaper phones configuration,0.35,0.55,211,Positive
"realme C25Y (Metal Grey, 128 GB)  (4 GB RAM)","The build of the phone is very good and packaging was very good but transparent cover was not given by seller and the front camera is worth 8mp but the rear camera is not worth 50mp.It also does not have many applications likePhoto Gallery,Security Scanner,File Manager,Speed Connection etc.Overall, I would like to give 4 star out of 5 star.",4,build packaging transparent cover given seller front camera worth mp rear camera worth mpit also many applications likephoto gallerysecurity scannerfile managerspeed connection etcoverall would like give star star,0.3666666666666667,0.2333333333333333,342,Positive
"realme C25Y (Metal Grey, 128 GB)  (4 GB RAM)",Mobile ok,4,ok,0.5,0.5,9,Positive
"realme C25Y (Metal Grey, 128 GB)  (4 GB RAM)",Poor camera quality Infact same time not working Poor displayPoor performanceNothing is good in this set,1,poor camera quality infact time working poor displaypoor performancenothing set,-0.4,0.6,104,Negative
"realme C25Y (Metal Grey, 128 GB)  (4 GB RAM)",Phone Is Value For Maney ..But Camera Is Bad Condition..,1,value maney camera bad condition,-0.6999999999999998,0.6666666666666666,56,Negative
"realme C25Y (Metal Grey, 128 GB)  (4 GB RAM)",Osm mobile volue for money 🤑 realme is good company..and thak you so much .. flipkart very fast delivery 🚚,4,osm volue money realme companyand thak much fast delivery,0.2,0.6,106,Positive
"realme C25Y (Metal Grey, 128 GB)  (4 GB RAM)",Super camera at night,5,super camera night,0.3333333333333333,0.6666666666666666,21,Positive
"realme C25Y (Metal Grey, 128 GB)  (4 GB RAM)",Nice phone... best 😍,5,best,1.0,0.3,20,Positive
"realme C25Y (Glacier Blue, 128 GB)  (4 GB RAM)",Very nice and excellent product considering its price. Perfect 🥰. But camera doesn't seem to be of 50mp as claimed. But overall excellent product.,5,excellent considering price perfect camera doesnt seem mp claimed overall excellent,0.75,0.75,146,Positive
"realme C25Y (Glacier Blue, 128 GB)  (4 GB RAM)","This smart phone is the best smartphone in this price range. This phone is really value for money phone.Camera- 8/10Best 50MP AI triple camera with 2 MP depth and 2 MP macro camera. Image quality is better than any other smartphone in this price range. Max 1080p full hd video also record by rear camera. HDR and night mode support in the camera8 MP Front camera pic quality is better in this price range comes with front screen flash, HDR mode, ai face beautification.Max 720p video record b...",5,smart best smartphone price range really value money phonecamera best mp ai triple camera mp depth mp macro camera image quality better smartphone price range max p full hd video also record rear camera hdr night mode support camera mp front camera pic quality better price range comes front screen flash hdr mode ai face beautificationmax p video record b,0.5377551020408163,0.4275510204081633,495,Positive
"realme C25Y (Glacier Blue, 128 GB)  (4 GB RAM)",I have been using this phone since 5 months. fast performance. processor is very good. battery is very good. camera is okay not very good. good purchase. it is cheaper than other phones of the same configuration,5,using since months fast performance processor battery camera okay purchase cheaper phones configuration,0.35,0.55,211,Positive
"realme C25Y (Glacier Blue, 128 GB)  (4 GB RAM)","The build of the phone is very good and packaging was very good but transparent cover was not given by seller and the front camera is worth 8mp but the rear camera is not worth 50mp.It also does not have many applications likePhoto Gallery,Security Scanner,File Manager,Speed Connection etc.Overall, I would like to give 4 star out of 5 star.",4,build packaging transparent cover given seller front camera worth mp rear camera worth mpit also many applications likephoto gallerysecurity scannerfile managerspeed connection etcoverall would like give star star,0.3666666666666667,0.2333333333333333,342,Positive
"realme C25Y (Glacier Blue, 128 GB)  (4 GB RAM)",Mobile ok,4,ok,0.5,0.5,9,Positive
"realme C25Y (Glacier Blue, 128 GB)  (4 GB RAM)",Poor camera quality Infact same time not working Poor displayPoor performanceNothing is good in this set,1,poor camera quality infact time working poor displaypoor performancenothing set,-0.4,0.6,104,Negative
"realme C25Y (Glacier Blue, 128 GB)  (4 GB RAM)",Phone Is Value For Maney ..But Camera Is Bad Condition..,1,value maney camera bad condition,-0.6999999999999998,0.6666666666666666,56,Negative
"realme C25Y (Glacier Blue, 128 GB)  (4 GB RAM)",Osm mobile volue for money 🤑 realme is good company..and thak you so much .. flipkart very fast delivery 🚚,4,osm volue money realme companyand thak much fast delivery,0.2,0.6,106,Positive
"realme C25Y (Glacier Blue, 128 GB)  (4 GB RAM)",Super camera at night,5,super camera night,0.3333333333333333,0.6666666666666666,21,Positive
"realme C25Y (Glacier Blue, 128 GB)  (4 GB RAM)",Nice phone... best 😍,5,best,1.0,0.3,20,Positive
"realme C25Y (Metal Grey, 64 GB)  (4 GB RAM)",Very nice and excellent product considering its price. Perfect 🥰. But camera doesn't seem to be of 50mp as claimed. But overall excellent product.,5,excellent considering price perfect camera doesnt seem mp claimed overall excellent,0.75,0.75,146,Positive
"realme C25Y (Metal Grey, 64 GB)  (4 GB RAM)","This smart phone is the best smartphone in this price range. This phone is really value for money phone.Camera- 8/10Best 50MP AI triple camera with 2 MP depth and 2 MP macro camera. Image quality is better than any other smartphone in this price range. Max 1080p full hd video also record by rear camera. HDR and night mode support in the camera8 MP Front camera pic quality is better in this price range comes with front screen flash, HDR mode, ai face beautification.Max 720p video record b...",5,smart best smartphone price range really value money phonecamera best mp ai triple camera mp depth mp macro camera image quality better smartphone price range max p full hd video also record rear camera hdr night mode support camera mp front camera pic quality better price range comes front screen flash hdr mode ai face beautificationmax p video record b,0.5377551020408163,0.4275510204081633,495,Positive
"realme C25Y (Metal Grey, 64 GB)  (4 GB RAM)",I have been using this phone since 5 months. fast performance. processor is very good. battery is very good. camera is okay not very good. good purchase. it is cheaper than other phones of the same configuration,5,using since months fast performance processor battery camera okay purchase cheaper phones configuration,0.35,0.55,211,Positive
"realme C25Y (Metal Grey, 64 GB)  (4 GB RAM)","The build of the phone is very good and packaging was very good but transparent cover was not given by seller and the front camera is worth 8mp but the rear camera is not worth 50mp.It also does not have many applications likePhoto Gallery,Security Scanner,File Manager,Speed Connection etc.Overall, I would like to give 4 star out of 5 star.",4,build packaging transparent cover given seller front camera worth mp rear camera worth mpit also many applications likephoto gallerysecurity scannerfile managerspeed connection etcoverall would like give star star,0.3666666666666667,0.2333333333333333,342,Positive
"realme C25Y (Metal Grey, 64 GB)  (4 GB RAM)",Mobile ok,4,ok,0.5,0.5,9,Positive
"realme C25Y (Metal Grey, 64 GB)  (4 GB RAM)",Poor camera quality Infact same time not working Poor displayPoor performanceNothing is good in this set,1,poor camera quality infact time working poor displaypoor performancenothing set,-0.4,0.6,104,Negative
"realme C25Y (Metal Grey, 64 GB)  (4 GB RAM)",Phone Is Value For Maney ..But Camera Is Bad Condition..,1,value maney camera bad condition,-0.6999999999999998,0.6666666666666666,56,Negative
"realme C25Y (Metal Grey, 64 GB)  (4 GB RAM)",Osm mobile volue for money 🤑 realme is good company..and thak you so much .. flipkart very fast delivery 🚚,4,osm volue money realme companyand thak much fast delivery,0.2,0.6,106,Positive
"realme C25Y (Metal Grey, 64 GB)  (4 GB RAM)",Super camera at night,5,super camera night,0.3333333333333333,0.6666666666666666,21,Positive
"realme C25Y (Metal Grey, 64 GB)  (4 GB RAM)",Nice phone... best 😍,5,best,1.0,0.3,20,Positive
"realme C11 2021 (Cool Grey, 32 GB)  (2 GB RAM)",Nice packaging by flipkart n timely delivery 2 days before n nice budgeted  phone in this price range very happy to get this Realme C11 2021 nice antislippery back panel  n big screen size 😀,4,packaging n timely delivery days n budgeted price range happy get realme c antislippery back panel n big screen size,0.26666666666666666,0.3666666666666667,190,Positive
"realme C11 2021 (Cool Grey, 32 GB)  (2 GB RAM)",Except for Low Ringtone the phone fulfills the parameters specified. Realme Support were helpful in suggesting settings to improve Ringtone volume but downloading a ringtone App from Google Play Store I could get the desired improvement. Product is good & easy to handle. I appreciate the AI Camera with adjustable parameters a good addition in a budget phone.,5,except low ringtone fulfills parameters specified realme support helpful suggesting settings improve ringtone volume downloading ringtone app google play store could get desired improvement easy handle appreciate ai camera adjustable parameters addition budget,0.21666666666666667,0.5666666666666667,360,Positive
"realme C11 2021 (Cool Grey, 32 GB)  (2 GB RAM)",Overall functions are good camera Quility is quit good and nice this is best camera smartphone in this range so any budy can buy it for hard use,5,overall functions camera quility quit best camera smartphone range budy buy hard use,0.23611111111111108,0.2805555555555555,144,Positive
"realme C11 2021 (Cool Grey, 32 GB)  (2 GB RAM)",Nicely delivered Value for money I brought it for my small brother and very satisfied with the product.Also it's big screen is good for online classes and for watch movies,5,nicely delivered value money brought small brother satisfied productalso big screen online classes watch movies,0.2125,0.625,171,Positive
